store_id,name,address,city,state,zipcode,phone,latitude,longitude
4940,MANSFIELD-RT 15,120 N Main St,Mansfield,PA,16933,(570) 662-7077,41.8104,-77.078887
23059,ROUTE 6,491 Elmira St,Troy,PA,16947,(570) 297-5009,41.789396,-76.78055
13928,TOWANDA/RT 6E,624 Golden Mile Rd,Towanda,PA,18848,(570) 265-2220,41.768905,-76.422885
4021,LIBERTY-OLD 17,58 Sullivan Ave,Liberty,NY,12754,(845) 292-3107,41.782478,-74.729301
2782,ELLENVILLE-MAIN,49 N Main St,Ellenville,NY,12428,(845) 647-7779,41.720715,-74.393127
4993,NEW PALTZ-RT 299,261 Main St,New Paltz,NY,12561,(845) 255-8141,41.743664,-74.071083
11508,HIGHLAND(LLOYD),650 Us Hwy 9w,Hyland,NY,12528,(845) 691-7028,41.702763,-73.966667
23633,MIDHUDSON-POUGHK,3460 North Rd,Poughkeepsie,NY,12601,(845) 473-4618,41.725918,-73.931435
4265,HYDE PARK-ALBANY,4258 Albany Post Rd,Hyde Park,NY,12538,(845) 229-7868,41.782637,-73.931972
12775,PLEASANT VALLEY,1620 Main St,Pleasant Valley,NY,12569,(845) 635-1787,41.74432,-73.822525
14734,DOVER PLAINS-RTE,3078 Route 22,Dover Plains,NY,12522,(845) 877-3514,41.735226,-73.580101
5311,TORRINGTON-MAIN,693 N Main St,Torrington,CT,06790,(860) 482-2464,41.81441,-73.121959
17764,TORRINGTON,1858 E Main St,Torrington,CT,06790,(860) 626-8008,41.82062,-73.078732
32044,UNIONVILLE RELOC,1799 Farmington Ave,Unionville,CT,06085,(860) 404-0881,41.7568,-72.8857
1240,SIMSBURY-ALBANY,22 Albany Tpke,West Simsbury,CT,06092,(860) 651-9589,41.817951,-72.868365
1382,HARTFORD-PROSPCT,214 Prospect Ave,Hartford,CT,06106,(860) 523-5303,41.752493,-72.714552
29864,HARTFORD FLATBUS,507 Flatbush Ave,Hartford,CT,06106,(860) 953-1305,41.742128,-72.712526
3422,NW BRITAIN-CORBI,635 Hartford Road,New Britain,CT,06053-1526,(860) 521-9106,41.715673,-72.762565
6882,HARTFORD-ALBANY,1303 Albany Ave,Hartford,CT,06112,(860) 247-3612,41.782209,-72.698288
10719,HARTFORD-WASHNGT,172 Washington St,Hartford,CT,06106,(860) 560-2292,41.757247,-72.681945
1835,HARTFORD-BRAINRD,76 Brainard Rd,Hartford,CT,06114,(860) 247-7300,41.738644,-72.659332
14737,BLOOMFIELD,273 Cottage Grove Rd,Bloomfield,CT,06002,(860) 256-4091,41.817058,-72.712997
11886,HARTFORD/WESTON,98 Weston St,Hartford,CT,06120,(860) 724-0200,41.78767,-72.662174
1257,GLASTONBURY-MAIN,2915 Main St,Glastonbury,CT,06033,(860) 633-1731,41.723,-72.615462
7351,E HARTFRD-BURNSD,1261 Burnside Ave,East Hartford,CT,06108,(860) 528-7380,41.783343,-72.584642
36426,MANCHESTER-SPENC,184-188 Spencer St,Manchester,CT,06040,(860) 812-1977,41.76667,-72.568308
10391,MANCHESTER/WEST,70 W Center Rd,Manchester,CT,06040,(860) 643-6682,41.77155,-72.537916
4054,MANCHESTER-TOLLD,1221 Tolland Tpke,Manchester,CT,06040,(860) 643-9735,41.797098,-72.556078
7987,S WINDSOR-FITCH,769 John Fitch Blvd,South Windsor,CT,06074,(860) 282-0150,41.823784,-72.608536
18799,MANCHESTER-DEMIN,144 Deming St,Manchester,CT,06040,(860) 648-0769,41.8131,-72.525692
1086,VERNON-TALCOTSVL,89 Talcotville Rd,Vernon,CT,06066,(860) 870-7980,41.828946,-72.496524
1225,WILLIMANTIC-MAIN,1464 W Main,Willimantic,CT,06226,(860) 450-3772,41.717094,-72.23407
4623,MANSFIELD-STORRS,118 Storrs Rd,Mansfield Center,CT,06250,(860) 450-4233,41.736077,-72.198295
7039,BROOKLYN-E MAIN,554 Providence Rd Rte 6,Danielson,CT,06239,(860) 774-9799,41.799622,-71.902709
10169,WARWICK-BALD HIL,876 Bald Hill Rd,Warwick,RI,02886,(401) 828-0920,41.714851,-71.487599
12334,CRANSTON/PLNFLD,1820 Plainfield Pike,Cranston,RI,02921,(401) 943-1548,41.789094,-71.500258
1909,CRANSTN-RESERV,1099 Reservior Ave,Cranston,RI,02910,(401) 642-1329,41.771831,-71.453279
32479,"JOHNSTON, RI",1377 Atwood Ave,Johnston,RI,02919,(401) 942-6622,41.814521,-71.495198
6153,WARWICK-770 POST,770 Post Rd,Warwick,RI,02888,(401) 781-6737,41.754149,-71.413081
7638,CRANSTON-CRANSTN,923 Cranston St,Cranston,RI,02910,(401) 946-5550,41.801822,-71.445877
39864,OLNEYVILLE,50 Plainfield St,Providence,RI,02909,(401) 563-8317,41.816041,-71.444362
25116,SWANSEA III,181 James Reynolds Road,Swansea,MA,02777,(508) 379-9899,41.769411,-71.264202
3293,SWANSEA-RT 6,631 Gar Hwy,Swansea,MA,02777,(508) 672-9453,41.748454,-71.208463
1723,WARREN-METACOM,636 Metacom Ave,Warren,RI,02885,(401) 245-5049,41.716715,-71.267871
3623,SEEKONK-FALL RIV,250 Highland Ave,Seekonk,MA,02771,(508) 336-4576,41.79807,-71.331351
1512,WAREHAM-CRANBRRY,3020 Cranberry Hwy,Buzzards Bay,MA,02532,(508) 295-2101,41.758331,-70.659058
8026,BOURNE-MACARTHUR,370 Macarthur Blvd,Bourne,MA,02532,(508) 759-4716,41.716474,-70.584679
5408,BOURNE-MEETING38,15 Meetinghouse Ln,Sagamore Beach,MA,02562,(508) 888-5225,41.781918,-70.541679
3747,FALL RVR-PRESDNT,1690 President Ave,Fall River,MA,02720,(508) 676-9400,41.712123,-71.126628
6863,WARWICK-SANDY LN,2390 Warwick Ave,Warwick,RI,02889,(401) 732-4138,41.712439,-71.398408
6996,PROVIDENCE-BROAD,1481 Broad St,Providence,RI,02905,(401) 941-7250,41.786434,-71.402529
11264,PROVIDENCE/TRNTY,343 Broad St,Providence,RI,02907,(401) 421-5104,41.813784,-71.421977
7189,E PROVIDNCE-TAUN,721 Taunton Ave,East Providence,RI,02914,(401) 434-0557,41.821608,-71.352726
16909,MAIN & 200 N,180 N Main,Smithfield,UT,84335,(435) 563-3477,41.840431,-111.831838
24382,SCOTTSBLUFF,419 West 27th Street,Scottsbluff,NE,69361,(308) 632-6511,41.874326,-103.669487
17486,10TH & S ST,1855 10th St,Gering,NE,69341,(308) 436-7407,41.827599,-103.66073
12419,WEST POINT,1246 N Lincoln,West Point,NE,68788,(402) 372-2423,41.851005,-96.710083
11833,PERRY/H 141,325 1st St,Perry,IA,50220-1933,(515) 465-9370,41.831073,-94.107479
27261,CEDAR RAPIDS AIR,8905 Runway Ct Sw,Cedar Rapids,IA,52404,(464) 927-2267,41.891368,-91.674068
4284,CEDAR RPDS-33RD,610 33rd Avenue Sw,Cedar Rapids,IA,52404-3925,(319) 364-6790,41.943473,-91.677217
19387,DEWITT,1720 11th St,Dewitt,IA,52742,(563) 659-2730,41.826159,-90.556014
11944,CLINTON NORTH,729 N 2nd St,Clinton,IA,52732-3837,(563) 243-2229,41.852053,-90.186426
3788,DIXON,207 N Galena,Dixon,IL,61021-2119,(815) 288-4683,41.847964,-89.484974
6148,DEKALB OASIS,I-88 Dekalb Oasis,Dekalb,IL,60115,(815) 758-4900,41.900737,-88.739118
5588,DEKALB II,545 E Lincoln Hwy,Dekalb,IL,60115,(815) 758-5751,41.929065,-88.747632
216,DEKALB I,805 W Lincoln Hwy,Dekalb,IL,60115,(815) 756-5202,41.931531,-88.768113
3717,ROCHELLE,1120 North 7th Street,Rochelle,IL,61068,(815) 562-8208,41.934943,-89.068884
12931,ROCHELLE 2,892 Ranger Rd,Rochelle,IL,61068,(815) 561-8827,41.932588,-89.034932
12987,ELBURN-RTS 47&38,932 Center Avenue,Elburn,IL,60119,(630) 365-5915,41.902504,-88.471612
12989,GENEVA-RANDL&GLE,1812 S Randall Rd,Geneva,IL,60134,(630) 232-8239,41.868296,-88.341254
189,ST CHAR-1915 MAI,1915 W Main St,St. Charles,IL,60174,(630) 377-7445,41.912268,-88.337848
4415,BATAVIA-WILS&HOU,125 W Wilson,Batavia,IL,60510,(630) 879-0024,41.850473,-88.309236
25705,WASCO-NORTH&BURL,40w225 State Route 64,St Charles,IL,60175,(630) 587-2671,41.937397,-88.399269
4590,GENEVA-1190STATE,1190 E State St,Geneva,IL,60134-2439,(630) 232-1350,41.886955,-88.282474
2592,WEST CHGO-RT. 59,305 S Neltnor,West Chicago,IL,60185-2927,(630) 231-1999,41.881838,-88.193897
17760,ST CHAR-3900 MAI,3900 E Main St,St. Charles,IL,60174,(630) 443-6015,41.921891,-88.261846
11673,W. CHGO/RT 59,89 W North Ave,West Chicago,IL,60185,(630) 293-4986,41.915822,-88.206803
13639,WARENVILLE-BATAV,2s606 Rt 59,Warrenville,IL,60555,(630) 393-6685,41.830857,-88.201768
2171,CAROL STRM-SCHML,355 S Schmale Rd,Carol Stream,IL,60188,(630) 221-0536,41.894067,-88.102416
12638,GLENDALE HEIGHTS,215 North Ave.,Glendale Heights,IL,60139,(630) 871-9007,41.902398,-88.081465
73,GLEN ELLYN-RSVLT,445 W Roosevelt Rd,Glen Ellyn,IL,60137,(630) 858-1114,41.858888,-88.070553
10742,WHEATON DANADA,2030 S Naperville Rd,Wheaton,IL,60187-8171,(630) 690-4658,41.832427,-88.103936
11341,CAROL STREAM-CF,1335 County Farm Rd,Carol Stream,IL,60188,(630) 830-8810,41.939538,-88.149807
3209,GLEN ELLYN-RT 53,3s010 Route 53,Glen Ellyn,IL,60137-7337,(630) 469-5995,41.829811,-88.054933
3579,GLENDALE HGHTS/A,292 E Army Trail Rd,Glendale Heights,IL,60139,(630) 893-0845,41.937019,-88.0767
12637,LOMBARD AMACO,540 W North Ave,Lombard,IL,60148,(630) 792-8009,41.9049,-88.031654
6248,STRATFORD SQUARE,72 Stratford Square Dr,Bloomingdale,IL,60108-2201,(630) 980-3525,41.951089,-88.119896
2106,LOMBARD-ROOSEVLT,300 E Roosevelt Rd,Lombard,IL,60148-4628,(630) 620-4280,41.860686,-88.009554
78,VILLA PK-ST CHAR,350 E. St. Charles Rd.,Villa Park,IL,60181,(630) 530-0187,41.89035,-87.969657
2966,ADDISON-NORTH,410 W North Ave,Addison,IL,60101-4912,(630) 495-5483,41.905646,-87.998325
33932,YORKTOWN CENTER,1 Yorktown Shopping Center,Lombard,IL,60148,(630) 495-2960,41.842105,-88.010884
1655,OAKBROOK-MIDWEST,2111 Midwest Rd,Oak Brook,IL,60523,(630) 620-0457,41.84747,-87.971915
6243,ELMHUR-BUTRF&YOR,190 E Butterfield Rd,Elmhurst,IL,60126-5120,(630) 832-6962,41.869212,-87.934982
1392,ADDISON-LAKE,501 W Lake St,Addison,IL,60101-2306,(773) 530-6462,41.936994,-88.000856
4899,BERKELEY-ST CHAR,5707 St Charles Rd,Berkeley,IL,60163-1113,(708) 544-9706,41.889077,-87.910952
1460,ELMHRST-YORK&DIV,920 N York Rd,Elmhurst,IL,60126-5115,(630) 832-9633,41.927692,-87.940201
53,NORTHLAKE-NORTH,1 E NORTH AVE,NORTHLAKE,IL,60164-2517,(708) 681-1073,41.906697,-87.902444
18980,BELLWOOD-25TH&WA,520 25th Street,Bellwood,IL,60104,(312) 439-5610,41.882957,-87.864113
11049,HILLSID-ROOS&MAN,4012 Roosevelt Rd,Hillside,IL,60162-1824,(708) 544-2333,41.863652,-87.883431
35226,MAYWOOD,507 Roosevelt Road,Maywood,IL,60153,(708) 410-2381,41.864591,-87.838843
16136,17TH & CERMAK,6200 Broadview Village Square,Broadview,IL,60155,(708) 338-2523,41.850458,-87.851813
910,MAYWOOD-1ST&LAKE,11 N 1st Ave,Maywood,IL,60153-1601,(708) 344-0657,41.888353,-87.833462
13027,WSTCHSTR-31ST&WO,11110 West 31st Street,Westchester,IL,60154,(708) 531-1236,41.833983,-87.897846
7450,MELROSE PARK,8327 W. North Ave.,Melrose Park,IL,60160,(708) 343-5553,41.907925,-87.833628
600,FOREST PK-DESPLN,420 Des Plaines Ave,Forest Park,IL,60130,(708) 488-0146,41.879081,-87.813542
1863,FRANKLN PK-MANNH,2627 N Mannheim Rd,Franklin Park,IL,60131-3136,(847) 455-0050,41.926749,-87.883882
401,ROOSEVELT/BERWYN,7135 W Roosevelt Rd,Berwyn,IL,60402,(708) 749-1555,41.864685,-87.803293
6749,RVR FOREST-HARLM,626 N Harlem,River Forest,IL,60305-1933,(708) 771-5189,41.891692,-87.805432
39833,FRANKLIN PK GRND,9450 W Grand Ave,Franklin Park,IL,60131,(847) 379-5692,41.929702,-87.862209
6928,HARLEM/CERMAK/BE,7181 W Cermak Rd,Berwyn,IL,60402-2103,(708) 484-9716,41.850084,-87.803186
5496,LYONS-7850 OGDEN,7850 Ogden Ave,Lyons,IL,60534,(708) 442-5566,41.820257,-87.818355
35413,ELMWOOD PARK 2,7217 W Grand Avenue,Elmwood Park,IL,60707,(708) 401-8298,41.923933,-87.807611
5947,RIDGELAND/BERWYN,6401 Cermak Rd,Berwyn,IL,60402-2309,(708) 749-3002,41.850304,-87.784209
715,OAK PARK-MADISON,111 W Madison St,Oak Park,IL,60302-4205,(708) 763-8186,41.879783,-87.777934
36242,BERWYN RELO,7031 Ogden Ave,Berwyn,IL,60402,(708) 484-8047,41.825233,-87.799507
23664,SCHILLER PARK,9449 W Irving Park Rd,Schiller Park,IL,60176,(847) 928-2840,41.954182,-87.863531
10192,CHGO-MADIS,5015 W Madison,Chicago,IL,60644,(773) 378-1470,41.880179,-87.750711
26362,CHGO-ROO&CENT PK,5624 W Roosevelt Rd,Chicago,IL,60644,(773) 366-8949,41.865823,-87.765356
5026,CHGO 5153 W CHGO,5153 W Chicago Ave,Chicago,IL,60651-2904,(773) 287-4687,41.894652,-87.755379
3002,CICERO 550,5500 W Cermak Rd,Cicero,IL,60804,(708) 298-9632,41.851363,-87.761406
4655,CHGO-26TH&KOLIN,4334 West 26th Street,Chicago,IL,60623,(773) 762-9211,41.844364,-87.732257
7466,CHGO-KEDZIE&ROOS,3200 W Roosevelt,Chicago,IL,60624-4332,(773) 533-5336,41.866664,-87.706172
3518,LARAMIE,5133 W North Ave,Chicago,IL,60639-4435,(773) 237-8655,41.909217,-87.755165
15705,CHGO CICERO-29TH,2827 S Cicero,Cicero,IL,60804,(708) 863-6227,41.840618,-87.743264
5471,CHGO-GRND&KSTNR,4338 W North Ave,Chicago,IL,60639-4855,(773) 384-8165,41.9101,-87.735544
844,CHGO-26TH&KEDZIE,2609 S Kedzie Ave,Chicago,IL,60623-4731,(773) 847-1601,41.843972,-87.704795
29307,CHGO NORTH KEDZI,3241 W North Avenue,Chicago,IL,60641,(773) 227-8928,41.909858,-87.708259
3901,CHGO-CICERO&BELD,2317 N Cicero,Chicago,IL,60639-3329,(773) 637-3590,41.922827,-87.74592
6818,CHGO-WESTRN&WARR,23 N Western Avenue,Chicago,IL,60612-2200,(312) 243-3599,41.881901,-87.686023
37872,ROOSEVELT AND OG,2315 W. Ogden Ave,Chicago,IL,60608,(312) 733-7712,41.865454,-87.684546
5744,CHGO-FULL&CENTRL,2350 N Central,Chicago,IL,60639-2934,(773) 622-4405,41.923615,-87.766337
5702,CHGO-CERMAK&WEST,2438 W Cermak,Chicago,IL,60623,(773) 927-8643,41.852269,-87.687428
25509,CHGO-DIV/KILPATR,4601 W Diversey,Chicago,IL,60639,(773) 394-0991,41.93124,-87.742226
7788,CHGO-CHGO&DAMEN,2005 W Chicago Ave,Chicago,IL,60622-5549,(312) 226-4818,41.895658,-87.677568
11559,CHGO-NARRAG&DIVR,2754 N Narragansett,Chicago,IL,60639,(773) 237-1500,41.93065,-87.786249
6771,CHGO-WESTRN&ARMI,1951 N Western Ave,Chicago,IL,60647-4331,(773) 276-2366,41.91711,-87.687046
2367,LOGAN SQUARE,2707 N Milwaukee Ave,Chicago,IL,60647,(773) 342-4052,41.930408,-87.709352
20104,CHGO-JACKS&LASAL,111 W Jackson,Chicago,IL,60604,(312) 922-1648,41.877966,-87.631736
31049,BANK ONE,23 S Clark,Chicago,IL,60603,(312) 580-0214,41.88095,-87.630609
4061,CHGO-ADAMS&WELLS,180 W Adams,Chicago,IL,60603-3602,(312) 580-0773,41.879502,-87.633621
36148,CHGO-203 N LSLLE,203 N Lasalle St,Chicago,IL,60601,(312) 332-0482,41.885816,-87.631667
25088,CHGO TWO I,233 N Michigan,Chicago,IL,60601,(312) 540-0721,41.887104,-87.623222
6676,CHGO-CLARK&OHIO,600 N Clark,Chicago,IL,60610-3702,(312) 867-0455,41.89287,-87.631553
7690,CHGO-MCCLURG&ERI,645 N Mcclurg Ct,Chicago,IL,60611-3000,(312) 944-5665,41.893979,-87.617628
15921,CHGO-NAVY PIER,600 E GRAND AVE (Navy Pier),Chicago,IL,60611,(312) 505-0694,41.891668,-87.608894
3661,CHGO-CHGO&STATE,10 E Chicago Ave,Chicago,IL,60611-2009,(312) 649-9262,41.896974,-87.62766
39148,GLOBAL HEADQUART,1035 W Randolph,Chicago,IL,60607,(312) 291-9224,41.884084,-87.653335
5708,CHGO 25TH,2525 S Martin Luther King Dr,Chicago,IL,60616,(312) 842-8643,41.847136,-87.616806
33426,CHICAGO - LAKE A,1380 W Lake Street,Chicago,IL,60607,(312) 243-0453,41.885668,-87.661942
13087,CHGO-18TH&BLUE I,1664 S Blue Island,Chicago,IL,60608,(773) 530-9705,41.858474,-87.660954
14173,CHGO-NORTH&WELLS,1563 N Wells,Chicago,IL,60610,(312) 266-2633,41.910999,-87.634567
17974,CHGO-31ST&HALSTD,3020 S Halsted St,Chicago,IL,60608,(312) 949-9774,41.83897,-87.64679
912,CHGO-2635 CLARK,2635 N Clark St,Chicago,IL,60614-1524,(773) 549-6272,41.930713,-87.643502
22100,CHGO-FULLTN&WOOD,1737 W Fullerton,Chicago,IL,60614,(773) 244-4001,41.924743,-87.671935
6888,CHGO-ASHLD&WOLFR,2834 N Ashland Ave,Chicago,IL,60657-4042,(773) 528-7503,41.933576,-87.668848
2505,CHGO-ARCHR&PERSH,3867 Archer Ave,Chicago,IL,60632-1005,(773) 254-1575,41.823377,-87.688595
12373,BRIDGMAN,10280 Red Arrow Hwy,Bridgman,MI,49106,(269) 266-7392,41.932565,-86.570631
12189,BERRIEN SPRINGS,575 Saint Joseph Rd,Berrien Springs,MI,49103,(269) 815-5037,41.950389,-86.344961
13821,CASSOPOLIS,717 E State St,Cassopolis,MI,49031,(269) 445-5505,41.911948,-86.001901
2907,3 RIVERS-MICHIGN,1016 West Michigan Ave,Three Rivers,MI,49093-2165,(269) 279-9723,41.942147,-85.645637
19180,QUINCY,122 W Chicago,Quincy,MI,49082,(517) 639-3086,41.942228,-84.896645
18846,BRONSON,708 East Chicago Street,Bronson,MI,49028,(517) 369-5121,41.87349,-85.184375
11440,HILLSDALE/M-99,220 W Carleton Rd,Hillsdale,MI,49242-5034,(517) 439-1700,41.93075,-84.64217
2525,COLDWATER-CHICGO,381 E Chicago St,Coldwater,MI,49036-2044,(517) 278-7171,41.938696,-84.985438
16134,HUDSON,503 S Meridian St,Hudson,MI,49247,(517) 448-8440,41.854421,-84.3613
32729,S. ADRIAN RELO,1080 East Us Highway 223,Adrian,MI,49221,(517) 265-1520,41.87544,-84.041936
3396,ADRIAN - N. MAIN,1235 N Main St,Adrian,MI,49221-1722,(517) 263-5121,41.91106,-84.029263
12265,BLISSFIELDCKMANL,511 E Adrian St,Blissfield,MI,49228,(517) 486-4177,41.829282,-83.851303
1339,MONROE-MONROE,1001 South Monroe Street,Monroe,MI,48161-3930,(734) 384-1097,41.906784,-83.404945
2581,MONROE-DIXIE,1180 Dixie Highway,Monroe,MI,48161,(734) 242-6400,41.924881,-83.365288
3387,MONROE-TELEGRAPH,1533 N Telegraph Rd,Monroe,MI,48161-3341,(734) 243-9570,41.942574,-83.404922
4314,ASHTABULA-PRSPCT,2424 E Prospect,Ashtabula,OH,44004-6358,(440) 998-7400,41.875388,-80.763995
11344,ASHTABULA/LAKE A,918 Lake Ave,Ashtabula,OH,44004-2926,(440) 964-7800,41.891828,-80.805092
32991,CONNEAUT  OH  LO,2 Loves Drive,Conneaut,OH,44030,(440) 265-6370,41.913754,-80.570626
19852,ALBION,10541 Route 6n,Albion,PA,16401,(814) 756-3864,41.890768,-80.350976
5532,EDINBORO,120 E Plum St,Edinboro,PA,16412,(814) 734-4764,41.875718,-80.129197
14527,UNION CITY,61 N Main St,Union City,PA,16438,(814) 438-2118,41.900731,-79.845136
4831,CORRY,314 W Columbus,Corry,PA,16407,(814) 702-0476,41.934866,-79.652691
6500,WARREN,75 Market St,Warren,PA,16365,(814) 726-3190,41.843008,-79.145376
14421,MONTROSE RT 706,494 Grow Ave,Montrose,PA,18801,(570) 278-9444,41.835971,-75.865075
28453,NEW MILFORD,1550 Oliver Rd,New Milford,PA,18834,(570) 465-4020,41.822565,-75.682412
837,KINGSTON-ALBANY,555 Albany Ave,Kingston,NY,12401,(845) 331-6794,41.94445,-73.996811
2109,WINSTED-SO MAIN,15 S Main St Rte 44,Winsted,CT,06098,(860) 379-6904,41.919404,-73.058495
16907,WINDSOR III,350 Bloomfield Ave,Windsor,CT,06095,(860) 285-8679,41.852521,-72.661525
28784,BRADLEY INTERNAT,Hartford-Bradley Airport - BDL,Windsor Locks,CT,06096,(860) 292-1580,41.929997,-72.685057
2617,WINDSR LCKS-TURN,195 Turnpike Rd,Windsor Locks,CT,06096,(860) 623-4373,41.928487,-72.66972
27610,ROCKVILLE-RES RD,74 Reservoir Road,Rockville,CT,06066,(860) 871-6118,41.856265,-72.429796
32393,"ELLINGTON, CT",135 West Road,Ellington,CT,06029,(860) 871-0200,41.888586,-72.462541
3545,SMITHFIELD-SWAMP,445 Putnam Pike,Greenville,RI,02828,(401) 231-3545,41.871108,-71.530444
32045,"KILLINGLY, CT RE",1141 Killingly Cmns,Killingly,CT,06241,(860) 774-9755,41.840275,-71.882614
13538,PUTNAM/R 44,6 Providence Turnpike Rte 44,Putnam,CT,06260,(860) 928-5008,41.925004,-71.881723
5367,NORTH PROVIDENCE,1920 Mineral Spring Ave,North Providence,RI,02904,(401) 353-7395,41.85981,-71.46939
5312,PROVIDENCE-BRNCH,736 Branch Ave,Providence,RI,02904,(401) 273-7260,41.853289,-71.428567
3454,LINCOLN-MALL,622 George Washington Hwy,Lincoln,RI,02865,(401) 333-0850,41.936007,-71.474874
13685,PAWTUCKET-MINERA,255 Mineral Springs Ave,Pawtucket,RI,02861,(401) 726-5670,41.874516,-71.399381
3809,PROVDENCE-N.MAIN,649 N Main St,Providence,RI,02904,(401) 274-9341,41.838174,-71.408785
10139,TAUNTON,282 Winthrop St,Taunton,MA,02780,(508) 823-8050,41.888792,-71.119472
1565,RAYNHAM-CAPE HWY,365 New State Hwy,Raynham,MA,02767,(508) 823-2022,41.905501,-71.051797
5610,MIDDLEBORO-CLARK,14 E Clark St,Middleboro,MA,02346,(508) 947-5600,41.88401,-70.917755
4830,PAWTUCKET-BOWL.,285 Armistice Blvd,Pawtucket,RI,02861,(401) 726-9564,41.880192,-71.364674
5157,EAST PROVIDENCE,72 Newport Ave,East Providence,RI,02916,(401) 434-8372,41.856954,-71.35398
31944,S ATTLEBORO RELO,444 Washington Street,Attleboro,MA,02703,(508) 761-8656,41.916698,-71.359578
7526,CUMBRLND-MENDON,100 Mendon Rd,Cumberland,RI,02864,(401) 725-9077,41.913793,-71.404511
4624,ATTLEBORO-PLESNT,531 Pleasant St,Attleboro,MA,02703,(508) 222-0217,41.952148,-71.269988
17879,CARVER,96 N Main St,North Carver,MA,02330,(508) 866-8566,41.921062,-70.8041
30189,R3-PLYMOUTH,RTE 3 South (Service Plaza),Plymouth,MA,02360,(508) 747-9615,41.93621,-70.661379
11794,BROOKINGS-H101,815 Chetco Ave,Brookings,OR,97415-0250,(541) 469-9572,42.053332,-124.28712
33658,MAIN   VAL,800 East Valley Highway,Torrington,WY,82240,(307) 532-0120,42.05886,-104.174591
2734,NORFOLK-13TH,813 S 13th St,Norfolk,NE,68701-5747,(402) 379-1800,42.02317,-97.425877
15748,BENJAMIN/RIVERSD,1205 Riverside Blvd,Norfolk,NE,68701,(402) 371-4048,42.046324,-97.416911
18443,ONAWA,2720 Iowa Ave N,Onawa,IA,51040,(712) 854-1227,42.02779,-96.126264
28727,"CARROLL, IA",912 W Highway 30 St,Carroll,IA,51401,(712) 792-1227,42.071492,-94.876722
23477,DENISON,500 Hwy 39 N,Denison,IA,51442,(712) 423-4441,42.021354,-95.368013
5567,BOONE,1227 S Marshall,Boone,IA,50036-5306,(515) 212-8421,42.042454,-93.878847
4270,AMES-LINCOLN WAY,3621 Lincoln Way,Ames,IA,50010-7534,(515) 292-5200,42.023342,-93.668627
24588,"MARSHALLTOWN, IA",3402 S Center St,Marshalltown,IA,50158,(641) 752-6902,42.005481,-92.911545
28560,"AMES, IOWA DUFF",129 South Duff,Ames,IA,50010,(515) 232-1234,42.021878,-93.610918
24935,"NEVADA, IA",1815 B Ave S,Nevada,IA,50201,(515) 382-8800,42.010626,-93.435618
39685,CEDRAPIDS-LINDAL,4520 First Ave Ne,Cedar Rapids,IA,52402,(319) 432-9851,42.023839,-91.625983
5490,CDRRPDS-DRYCREEK,5725 Dry Creek Ln Ne,Cedar Rapids,IA,52402,(319) 393-2907,42.035759,-91.655877
31918,MARION HWY 151/1,5493 Business Hwy 151,Marion,IA,52302,(312) 937-3026,42.035183,-91.552975
18501,CEDAR RAPIDS,5200 Edgewood Rd Ne,Cedar Rapids,IA,52411,(319) 294-0162,42.030877,-91.70081
1395,CDR RPDS-WILLIAM,2615 Williams Blvd Sw,Cedar Rapids,IA,52404-1549,(319) 364-3056,41.963981,-91.706931
10776,MAQUOKETA/H-64,1019 W Platt St,Maquoketa,IA,52060-2041,(563) 652-6500,42.068482,-90.679053
12850,OREGON,211 S 4th St,Oregon,IL,61061,(815) 732-6035,42.012291,-89.332315
3448,SYCAMORE-DEKALB,1660 Dekalb Ave,Sycamore,IL,60178-2706,(815) 895-2409,41.974392,-88.715976
28082,SO ELGN-RAND/SLV,453 Redington Drive,South Elgin,IL,60177,(847) 488-0200,41.981287,-88.341448
16867,ELGIN-255RANDALL,255 S Randall Rd,Elgin,IL,60123,(847) 741-9898,42.026956,-88.33794
13727,SO.ELGIN-MCLEAN,100 N Mclean Blvd,South Elgin,IL,60177,(847) 931-9966,41.996693,-88.316714
888,ELGIN-1480 LARKN,1480 Larkin Ave,Elgin,IL,60123,(847) 741-9725,42.035018,-88.314138
14000,ELGIN-1165MCLEAN,1165 N Mclean Blvd,Elgin,IL,60123,(847) 741-9090,42.061167,-88.314983
19765,ELGIN-ST CHARLES,816 Saint Charles Rd,Elgin,IL,60120,(847) 608-5050,42.019713,-88.268928
13468,BARTLETT,791 S Rt 59,Bartlett,IL,60103,(630) 483-2350,41.977741,-88.206575
80,ELGIN-SUMMIT&DUN,401 Summit St,Elgin,IL,60120,(847) 741-9768,42.045882,-88.275459
4107,STRMWD-IRVING PK,91 W Irving Park Rd,Streamwood,IL,60107,(630) 830-2777,42.013376,-88.185067
23208,HANOVR PK-BARRTN,7455 Barrington Rd.,Hanover Park,IL,60133,(630) 837-5819,42.007011,-88.144102
6000,DES PLAINES-MANN,3067 Mannheim Road,Des Plaines,IL,60018-3605,(847) 824-8800,41.998498,-87.884039
13058,ROSEMONT-RIVR&72,6150 N River Rd,Rosemont,IL,60018,(847) 825-3100,41.990426,-87.860457
12785,CHGO-T5;INTL ARR,O'Hare Airport - ORD TERM 5 Arrivals,Chicago,IL,60666,(773) 894-3432,41.974478,-87.890465
1000,DES PLAINES-OKTN,1101 Oakton Street,Des Plaines,IL,60018,(847) 297-5630,42.023469,-87.897032
